timestamp,action_type,item_id,source,user_answer,platform,datetime,hour,dayofweek,is_answered,action_type_encoded,platform_encoded,source_encoded,recommendation
1566655795933,respond,q5917,diagnosis,d,mobile,2019-08-24 14:09:55.933,14,5,1,2,0,2,Recommend deeper articles or advanced content
1566655799031,submit,b4449,diagnosis,No Answer,mobile,2019-08-24 14:09:59.031,14,5,0,3,0,2,Recommend practice exercises or short videos
1566655799103,enter,b5647,diagnosis,No Answer,mobile,2019-08-24 14:09:59.103,14,5,0,0,0,2,Recommend practice exercises or short videos
1566655826458,respond,q8176,diagnosis,b,mobile,2019-08-24 14:10:26.458,14,5,1,2,0,2,Recommend deeper articles or advanced content
1566655830880,submit,b5647,diagnosis,No Answer,mobile,2019-08-24 14:10:30.880,14,5,0,3,0,2,Recommend practice exercises or short videos
1566655830961,enter,b99,diagnosis,No Answer,mobile,2019-08-24 14:10:30.961,14,5,0,0,0,2,Recommend practice exercises or short videos
1566655853044,respond,q99,diagnosis,a,mobile,2019-08-24 14:10:53.044,14,5,1,2,0,2,Recommend deeper articles or advanced content
1566655856975,submit,b99,diagnosis,No Answer,mobile,2019-08-24 14:10:56.975,14,5,0,3,0,2,Recommend practice exercises or short videos
1566655857012,enter,b3531,diagnosis,No Answer,mobile,2019-08-24 14:10:57.012,14,5,0,0,0,2,Recommend practice exercises or short videos
1566655923300,respond,q4999,diagnosis,a,mobile,2019-08-24 14:12:03.300,14,5,1,2,0,2,Recommend deeper articles or advanced content
1566655928045,submit,b3531,diagnosis,No Answer,mobile,2019-08-24 14:12:08.045,14,5,0,3,0,2,Recommend practice exercises or short videos
1566655928114,enter,b6046,diagnosis,No Answer,mobile,2019-08-24 14:12:08.114,14,5,0,0,0,2,Recommend practice exercises or short videos
1566655941353,respond,q8695,diagnosis,a,mobile,2019-08-24 14:12:21.353,14,5,1,2,0,2,Recommend deeper articles or advanced content
1566655945356,submit,b6046,diagnosis,No Answer,mobile,2019-08-24 14:12:25.356,14,5,0,3,0,2,Recommend practice exercises or short videos
1566655945419,enter,b2445,diagnosis,No Answer,mobile,2019-08-24 14:12:25.419,14,5,0,0,0,2,Recommend practice exercises or short videos
1566655969538,respond,q3913,diagnosis,c,mobile,2019-08-24 14:12:49.538,14,5,1,2,0,2,Recommend deeper articles or advanced content
1566655975812,submit,b2445,diagnosis,No Answer,mobile,2019-08-24 14:12:55.812,14,5,0,3,0,2,Recommend practice exercises or short videos
1566656140477,enter,b887,sprint,No Answer,mobile,2019-08-24 14:15:40.477,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656161413,submit,b887,sprint,No Answer,mobile,2019-08-24 14:16:01.413,14,5,0,3,0,6,Recommend practice exercises or short videos
1566656161457,enter,e887,sprint,No Answer,mobile,2019-08-24 14:16:01.457,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656192451,quit,e887,sprint,No Answer,mobile,2019-08-24 14:16:32.451,14,5,0,1,0,6,Recommend practice exercises or short videos
1566656192514,enter,b1380,sprint,No Answer,mobile,2019-08-24 14:16:32.514,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656202718,respond,q1380,sprint,a,mobile,2019-08-24 14:16:42.718,14,5,1,2,0,6,Recommend deeper articles or advanced content
1566656213704,submit,b1380,sprint,No Answer,mobile,2019-08-24 14:16:53.704,14,5,0,3,0,6,Recommend practice exercises or short videos
1566656213778,enter,e1380,sprint,No Answer,mobile,2019-08-24 14:16:53.778,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656234023,quit,e1380,sprint,No Answer,mobile,2019-08-24 14:17:14.023,14,5,0,1,0,6,Recommend practice exercises or short videos
1566656234086,enter,b1254,sprint,No Answer,mobile,2019-08-24 14:17:14.086,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656255993,submit,b1254,sprint,No Answer,mobile,2019-08-24 14:17:35.993,14,5,0,3,0,6,Recommend practice exercises or short videos
1566656256063,enter,e1254,sprint,No Answer,mobile,2019-08-24 14:17:36.063,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656276108,quit,e1254,sprint,No Answer,mobile,2019-08-24 14:17:56.108,14,5,0,1,0,6,Recommend practice exercises or short videos
1566656276147,enter,b295,sprint,No Answer,mobile,2019-08-24 14:17:56.147,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656291889,respond,q295,sprint,c,mobile,2019-08-24 14:18:11.889,14,5,1,2,0,6,Recommend deeper articles or advanced content
1566656295993,submit,b295,sprint,No Answer,mobile,2019-08-24 14:18:15.993,14,5,0,3,0,6,Recommend practice exercises or short videos
1566656296061,enter,e295,sprint,No Answer,mobile,2019-08-24 14:18:16.061,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656308878,quit,e295,sprint,No Answer,mobile,2019-08-24 14:18:28.878,14,5,0,1,0,6,Recommend practice exercises or short videos
1566656308942,enter,b584,sprint,No Answer,mobile,2019-08-24 14:18:28.942,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656331608,submit,b584,sprint,No Answer,mobile,2019-08-24 14:18:51.608,14,5,0,3,0,6,Recommend practice exercises or short videos
1566656331682,enter,e584,sprint,No Answer,mobile,2019-08-24 14:18:51.682,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656351995,quit,e584,sprint,No Answer,mobile,2019-08-24 14:19:11.995,14,5,0,1,0,6,Recommend practice exercises or short videos
1566656352064,enter,b881,sprint,No Answer,mobile,2019-08-24 14:19:12.064,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656370619,respond,q881,sprint,b,mobile,2019-08-24 14:19:30.619,14,5,1,2,0,6,Recommend deeper articles or advanced content
1566656374003,submit,b881,sprint,No Answer,mobile,2019-08-24 14:19:34.003,14,5,0,3,0,6,Recommend practice exercises or short videos
1566656374078,enter,e881,sprint,No Answer,mobile,2019-08-24 14:19:34.078,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656397151,quit,e881,sprint,No Answer,mobile,2019-08-24 14:19:57.151,14,5,0,1,0,6,Recommend practice exercises or short videos
1566656397203,enter,b1345,sprint,No Answer,mobile,2019-08-24 14:19:57.203,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656414519,respond,q1345,sprint,c,mobile,2019-08-24 14:20:14.519,14,5,1,2,0,6,Recommend deeper articles or advanced content
1566656418653,submit,b1345,sprint,No Answer,mobile,2019-08-24 14:20:18.653,14,5,0,3,0,6,Recommend practice exercises or short videos
1566656418699,enter,e1345,sprint,No Answer,mobile,2019-08-24 14:20:18.699,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656440043,quit,e1345,sprint,No Answer,mobile,2019-08-24 14:20:40.043,14,5,0,1,0,6,Recommend practice exercises or short videos
1566656440100,enter,b8316,sprint,No Answer,mobile,2019-08-24 14:20:40.100,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656457307,respond,q11263,sprint,b,mobile,2019-08-24 14:20:57.307,14,5,1,2,0,6,Recommend deeper articles or advanced content
1566656460789,submit,b8316,sprint,No Answer,mobile,2019-08-24 14:21:00.789,14,5,0,3,0,6,Recommend practice exercises or short videos
1566656460824,enter,e8316,sprint,No Answer,mobile,2019-08-24 14:21:00.824,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656482379,quit,e8316,sprint,No Answer,mobile,2019-08-24 14:21:22.379,14,5,0,1,0,6,Recommend practice exercises or short videos
1566656482411,enter,b1336,sprint,No Answer,mobile,2019-08-24 14:21:22.411,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656497758,respond,q1336,sprint,b,mobile,2019-08-24 14:21:37.758,14,5,1,2,0,6,Recommend deeper articles or advanced content
1566656500874,submit,b1336,sprint,No Answer,mobile,2019-08-24 14:21:40.874,14,5,0,3,0,6,Recommend practice exercises or short videos
1566656500931,enter,e1336,sprint,No Answer,mobile,2019-08-24 14:21:40.931,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656526911,quit,e1336,sprint,No Answer,mobile,2019-08-24 14:22:06.911,14,5,0,1,0,6,Recommend practice exercises or short videos
1566656526945,enter,b393,sprint,No Answer,mobile,2019-08-24 14:22:06.945,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656548417,respond,q393,sprint,b,mobile,2019-08-24 14:22:28.417,14,5,1,2,0,6,Recommend deeper articles or advanced content
1566656552184,submit,b393,sprint,No Answer,mobile,2019-08-24 14:22:32.184,14,5,0,3,0,6,Recommend practice exercises or short videos
1566656552246,enter,e393,sprint,No Answer,mobile,2019-08-24 14:22:32.246,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656573375,quit,e393,sprint,No Answer,mobile,2019-08-24 14:22:53.375,14,5,0,1,0,6,Recommend practice exercises or short videos
1566656604405,enter,b4461,sprint,No Answer,mobile,2019-08-24 14:23:24.405,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656612629,respond,q5929,sprint,d,mobile,2019-08-24 14:23:32.629,14,5,1,2,0,6,Recommend deeper articles or advanced content
1566656616281,submit,b4461,sprint,No Answer,mobile,2019-08-24 14:23:36.281,14,5,0,3,0,6,Recommend practice exercises or short videos
1566656616334,enter,e4461,sprint,No Answer,mobile,2019-08-24 14:23:36.334,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656626007,quit,e4461,sprint,No Answer,mobile,2019-08-24 14:23:46.007,14,5,0,1,0,6,Recommend practice exercises or short videos
1566656626063,enter,b6957,sprint,No Answer,mobile,2019-08-24 14:23:46.063,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656646468,respond,q9606,sprint,c,mobile,2019-08-24 14:24:06.468,14,5,1,2,0,6,Recommend deeper articles or advanced content
1566656648950,submit,b6957,sprint,No Answer,mobile,2019-08-24 14:24:08.950,14,5,0,3,0,6,Recommend practice exercises or short videos
1566656649002,enter,e6957,sprint,No Answer,mobile,2019-08-24 14:24:09.002,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656676693,quit,e6957,sprint,No Answer,mobile,2019-08-24 14:24:36.693,14,5,0,1,0,6,Recommend practice exercises or short videos
1566656676747,enter,b4856,sprint,No Answer,mobile,2019-08-24 14:24:36.747,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656694352,respond,q6324,sprint,b,mobile,2019-08-24 14:24:54.352,14,5,1,2,0,6,Recommend deeper articles or advanced content
1566656697895,submit,b4856,sprint,No Answer,mobile,2019-08-24 14:24:57.895,14,5,0,3,0,6,Recommend practice exercises or short videos
1566656697940,enter,e4856,sprint,No Answer,mobile,2019-08-24 14:24:57.940,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656728036,quit,e4856,sprint,No Answer,mobile,2019-08-24 14:25:28.036,14,5,0,1,0,6,Recommend practice exercises or short videos
1566656728082,enter,b6093,sprint,No Answer,mobile,2019-08-24 14:25:28.082,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656734756,respond,q8742,sprint,c,mobile,2019-08-24 14:25:34.756,14,5,1,2,0,6,Recommend deeper articles or advanced content
1566656739188,submit,b6093,sprint,No Answer,mobile,2019-08-24 14:25:39.188,14,5,0,3,0,6,Recommend practice exercises or short videos
1566656739237,enter,e6093,sprint,No Answer,mobile,2019-08-24 14:25:39.237,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656744638,quit,e6093,sprint,No Answer,mobile,2019-08-24 14:25:44.638,14,5,0,1,0,6,Recommend practice exercises or short videos
1566656744674,enter,b4219,sprint,No Answer,mobile,2019-08-24 14:25:44.674,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656762643,respond,q5687,sprint,b,mobile,2019-08-24 14:26:02.643,14,5,1,2,0,6,Recommend deeper articles or advanced content
1566656764881,respond,q5687,sprint,d,mobile,2019-08-24 14:26:04.881,14,5,1,2,0,6,Recommend deeper articles or advanced content
1566656768652,submit,b4219,sprint,No Answer,mobile,2019-08-24 14:26:08.652,14,5,0,3,0,6,Recommend practice exercises or short videos
1566656768707,enter,e4219,sprint,No Answer,mobile,2019-08-24 14:26:08.707,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656777151,quit,e4219,sprint,No Answer,mobile,2019-08-24 14:26:17.151,14,5,0,1,0,6,Recommend practice exercises or short videos
1566656777212,enter,b3010,sprint,No Answer,mobile,2019-08-24 14:26:17.212,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656807938,respond,q4478,sprint,a,mobile,2019-08-24 14:26:47.938,14,5,1,2,0,6,Recommend deeper articles or advanced content
1566656810637,submit,b3010,sprint,No Answer,mobile,2019-08-24 14:26:50.637,14,5,0,3,0,6,Recommend practice exercises or short videos
1566656810678,enter,e3010,sprint,No Answer,mobile,2019-08-24 14:26:50.678,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656824030,quit,e3010,sprint,No Answer,mobile,2019-08-24 14:27:04.030,14,5,0,1,0,6,Recommend practice exercises or short videos
1566656824098,enter,b4302,sprint,No Answer,mobile,2019-08-24 14:27:04.098,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656861573,respond,q5770,sprint,b,mobile,2019-08-24 14:27:41.573,14,5,1,2,0,6,Recommend deeper articles or advanced content
1566656865011,submit,b4302,sprint,No Answer,mobile,2019-08-24 14:27:45.011,14,5,0,3,0,6,Recommend practice exercises or short videos
1566656865065,enter,e4302,sprint,No Answer,mobile,2019-08-24 14:27:45.065,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656886924,quit,e4302,sprint,No Answer,mobile,2019-08-24 14:28:06.924,14,5,0,1,0,6,Recommend practice exercises or short videos
1566656886982,enter,b6477,sprint,No Answer,mobile,2019-08-24 14:28:06.982,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656901607,respond,q9126,sprint,b,mobile,2019-08-24 14:28:21.607,14,5,1,2,0,6,Recommend deeper articles or advanced content
1566656905255,submit,b6477,sprint,No Answer,mobile,2019-08-24 14:28:25.255,14,5,0,3,0,6,Recommend practice exercises or short videos
1566656905303,enter,e6477,sprint,No Answer,mobile,2019-08-24 14:28:25.303,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656913517,quit,e6477,sprint,No Answer,mobile,2019-08-24 14:28:33.517,14,5,0,1,0,6,Recommend practice exercises or short videos
1566656913567,enter,b3025,sprint,No Answer,mobile,2019-08-24 14:28:33.567,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656927949,respond,q4493,sprint,b,mobile,2019-08-24 14:28:47.949,14,5,1,2,0,6,Recommend deeper articles or advanced content
1566656930994,submit,b3025,sprint,No Answer,mobile,2019-08-24 14:28:50.994,14,5,0,3,0,6,Recommend practice exercises or short videos
1566656931042,enter,e3025,sprint,No Answer,mobile,2019-08-24 14:28:51.042,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656938944,quit,e3025,sprint,No Answer,mobile,2019-08-24 14:28:58.944,14,5,0,1,0,6,Recommend practice exercises or short videos
1566656938999,enter,b3755,sprint,No Answer,mobile,2019-08-24 14:28:58.999,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656953554,respond,q5223,sprint,a,mobile,2019-08-24 14:29:13.554,14,5,1,2,0,6,Recommend deeper articles or advanced content
1566656957173,submit,b3755,sprint,No Answer,mobile,2019-08-24 14:29:17.173,14,5,0,3,0,6,Recommend practice exercises or short videos
1566656957230,enter,e3755,sprint,No Answer,mobile,2019-08-24 14:29:17.230,14,5,0,0,0,6,Recommend practice exercises or short videos
1566656968012,quit,e3755,sprint,No Answer,mobile,2019-08-24 14:29:28.012,14,5,0,1,0,6,Recommend practice exercises or short videos
1566656981227,enter,e4302,review,No Answer,mobile,2019-08-24 14:29:41.227,14,5,0,0,0,4,Recommend practice exercises or short videos
1566656982442,quit,e4302,review,No Answer,mobile,2019-08-24 14:29:42.442,14,5,0,1,0,4,Recommend practice exercises or short videos
1566656988615,enter,e4219,review,No Answer,mobile,2019-08-24 14:29:48.615,14,5,0,0,0,4,Recommend practice exercises or short videos
1566656989933,quit,e4219,review,No Answer,mobile,2019-08-24 14:29:49.933,14,5,0,1,0,4,Recommend practice exercises or short videos
1566656993936,enter,e6957,review,No Answer,mobile,2019-08-24 14:29:53.936,14,5,0,0,0,4,Recommend practice exercises or short videos
1566656999665,quit,e6957,review,No Answer,mobile,2019-08-24 14:29:59.665,14,5,0,1,0,4,Recommend practice exercises or short videos
1566691925096,enter,b456,sprint,No Answer,mobile,2019-08-25 00:12:05.096,0,6,0,0,0,6,Recommend practice exercises or short videos
1566691946146,submit,b456,sprint,No Answer,mobile,2019-08-25 00:12:26.146,0,6,0,3,0,6,Recommend practice exercises or short videos
1566691946221,enter,e456,sprint,No Answer,mobile,2019-08-25 00:12:26.221,0,6,0,0,0,6,Recommend practice exercises or short videos
1566691954777,quit,e456,sprint,No Answer,mobile,2019-08-25 00:12:34.777,0,6,0,1,0,6,Recommend practice exercises or short videos
1566691954844,enter,b8315,sprint,No Answer,mobile,2019-08-25 00:12:34.844,0,6,0,0,0,6,Recommend practice exercises or short videos
1566691975133,submit,b8315,sprint,No Answer,mobile,2019-08-25 00:12:55.133,0,6,0,3,0,6,Recommend practice exercises or short videos
1566691975165,enter,e8315,sprint,No Answer,mobile,2019-08-25 00:12:55.165,0,6,0,0,0,6,Recommend practice exercises or short videos
1566691980778,quit,e8315,sprint,No Answer,mobile,2019-08-25 00:13:00.778,0,6,0,1,0,6,Recommend practice exercises or short videos
1566691980834,enter,b666,sprint,No Answer,mobile,2019-08-25 00:13:00.834,0,6,0,0,0,6,Recommend practice exercises or short videos
1566691998656,respond,q666,sprint,b,mobile,2019-08-25 00:13:18.656,0,6,1,2,0,6,Recommend deeper articles or advanced content
1566692001446,submit,b666,sprint,No Answer,mobile,2019-08-25 00:13:21.446,0,6,0,3,0,6,Recommend practice exercises or short videos
1566692001481,enter,e666,sprint,No Answer,mobile,2019-08-25 00:13:21.481,0,6,0,0,0,6,Recommend practice exercises or short videos
1566692031027,quit,e666,sprint,No Answer,mobile,2019-08-25 00:13:51.027,0,6,0,1,0,6,Recommend practice exercises or short videos
1566692039553,enter,b666,sprint,No Answer,mobile,2019-08-25 00:13:59.553,0,6,0,0,0,6,Recommend practice exercises or short videos
1566692044618,submit,b666,sprint,No Answer,mobile,2019-08-25 00:14:04.618,0,6,0,3,0,6,Recommend practice exercises or short videos
1566692044658,enter,b902,sprint,No Answer,mobile,2019-08-25 00:14:04.658,0,6,0,0,0,6,Recommend practice exercises or short videos
1566692065421,submit,b902,sprint,No Answer,mobile,2019-08-25 00:14:25.421,0,6,0,3,0,6,Recommend practice exercises or short videos
1566692065457,enter,e902,sprint,No Answer,mobile,2019-08-25 00:14:25.457,0,6,0,0,0,6,Recommend practice exercises or short videos
1566692086765,quit,e902,sprint,No Answer,mobile,2019-08-25 00:14:46.765,0,6,0,1,0,6,Recommend practice exercises or short videos
1566692086821,enter,b280,sprint,No Answer,mobile,2019-08-25 00:14:46.821,0,6,0,0,0,6,Recommend practice exercises or short videos
1566692100589,respond,q280,sprint,b,mobile,2019-08-25 00:15:00.589,0,6,1,2,0,6,Recommend deeper articles or advanced content
1566692107430,submit,b280,sprint,No Answer,mobile,2019-08-25 00:15:07.430,0,6,0,3,0,6,Recommend practice exercises or short videos
1566692107464,enter,e280,sprint,No Answer,mobile,2019-08-25 00:15:07.464,0,6,0,0,0,6,Recommend practice exercises or short videos
1566692130783,quit,e280,sprint,No Answer,mobile,2019-08-25 00:15:30.783,0,6,0,1,0,6,Recommend practice exercises or short videos
1566692130843,enter,b8314,sprint,No Answer,mobile,2019-08-25 00:15:30.843,0,6,0,0,0,6,Recommend practice exercises or short videos
1566692150663,respond,q11261,sprint,b,mobile,2019-08-25 00:15:50.663,0,6,1,2,0,6,Recommend deeper articles or advanced content
1566692154493,submit,b8314,sprint,No Answer,mobile,2019-08-25 00:15:54.493,0,6,0,3,0,6,Recommend practice exercises or short videos
1566692154550,enter,e8314,sprint,No Answer,mobile,2019-08-25 00:15:54.550,0,6,0,0,0,6,Recommend practice exercises or short videos
1566692180732,quit,e8314,sprint,No Answer,mobile,2019-08-25 00:16:20.732,0,6,0,1,0,6,Recommend practice exercises or short videos
1566692180770,enter,b1297,sprint,No Answer,mobile,2019-08-25 00:16:20.770,0,6,0,0,0,6,Recommend practice exercises or short videos
1566692194054,respond,q1297,sprint,b,mobile,2019-08-25 00:16:34.054,0,6,1,2,0,6,Recommend deeper articles or advanced content
1566692201063,submit,b1297,sprint,No Answer,mobile,2019-08-25 00:16:41.063,0,6,0,3,0,6,Recommend practice exercises or short videos
1566692201091,enter,e1297,sprint,No Answer,mobile,2019-08-25 00:16:41.091,0,6,0,0,0,6,Recommend practice exercises or short videos
1566692339045,quit,e1297,sprint,No Answer,mobile,2019-08-25 00:18:59.045,0,6,0,1,0,6,Recommend practice exercises or short videos
1566692339119,enter,b588,sprint,No Answer,mobile,2019-08-25 00:18:59.119,0,6,0,0,0,6,Recommend practice exercises or short videos
1566692358899,submit,b588,sprint,No Answer,mobile,2019-08-25 00:19:18.899,0,6,0,3,0,6,Recommend practice exercises or short videos
1566692358930,enter,e588,sprint,No Answer,mobile,2019-08-25 00:19:18.930,0,6,0,0,0,6,Recommend practice exercises or short videos
1566692431896,quit,e588,sprint,No Answer,mobile,2019-08-25 00:20:31.896,0,6,0,1,0,6,Recommend practice exercises or short videos
1566692442851,enter,b735,sprint,No Answer,mobile,2019-08-25 00:20:42.851,0,6,0,0,0,6,Recommend practice exercises or short videos
1566692460715,respond,q735,sprint,b,mobile,2019-08-25 00:21:00.715,0,6,1,2,0,6,Recommend deeper articles or advanced content
1566692464565,submit,b735,sprint,No Answer,mobile,2019-08-25 00:21:04.565,0,6,0,3,0,6,Recommend practice exercises or short videos
1566692464637,enter,e735,sprint,No Answer,mobile,2019-08-25 00:21:04.637,0,6,0,0,0,6,Recommend practice exercises or short videos
1566692484716,quit,e735,sprint,No Answer,mobile,2019-08-25 00:21:24.716,0,6,0,1,0,6,Recommend practice exercises or short videos
1566692484773,enter,b8302,sprint,No Answer,mobile,2019-08-25 00:21:24.773,0,6,0,0,0,6,Recommend practice exercises or short videos
1566692501758,respond,q11249,sprint,b,mobile,2019-08-25 00:21:41.758,0,6,1,2,0,6,Recommend deeper articles or advanced content
1566692509042,submit,b8302,sprint,No Answer,mobile,2019-08-25 00:21:49.042,0,6,0,3,0,6,Recommend practice exercises or short videos
1566692509097,enter,e8302,sprint,No Answer,mobile,2019-08-25 00:21:49.097,0,6,0,0,0,6,Recommend practice exercises or short videos
1566692528956,quit,e8302,sprint,No Answer,mobile,2019-08-25 00:22:08.956,0,6,0,1,0,6,Recommend practice exercises or short videos
1566692597585,enter,b2559,sprint,No Answer,mobile,2019-08-25 00:23:17.585,0,6,0,0,0,6,Recommend practice exercises or short videos
1566692626969,respond,q4027,sprint,b,mobile,2019-08-25 00:23:46.969,0,6,1,2,0,6,Recommend deeper articles or advanced content
1566692630832,submit,b2559,sprint,No Answer,mobile,2019-08-25 00:23:50.832,0,6,0,3,0,6,Recommend practice exercises or short videos
1566692630880,enter,e2559,sprint,No Answer,mobile,2019-08-25 00:23:50.880,0,6,0,0,0,6,Recommend practice exercises or short videos
1566692662830,quit,e2559,sprint,No Answer,mobile,2019-08-25 00:24:22.830,0,6,0,1,0,6,Recommend practice exercises or short videos
1566692662883,enter,b7550,sprint,No Answer,mobile,2019-08-25 00:24:22.883,0,6,0,0,0,6,Recommend practice exercises or short videos
1566692674825,respond,q10199,sprint,b,mobile,2019-08-25 00:24:34.825,0,6,1,2,0,6,Recommend deeper articles or advanced content
1566692689710,submit,b7550,sprint,No Answer,mobile,2019-08-25 00:24:49.710,0,6,0,3,0,6,Recommend practice exercises or short videos
1566692689758,enter,e7550,sprint,No Answer,mobile,2019-08-25 00:24:49.758,0,6,0,0,0,6,Recommend practice exercises or short videos
1566692697384,quit,e7550,sprint,No Answer,mobile,2019-08-25 00:24:57.384,0,6,0,1,0,6,Recommend practice exercises or short videos
1566692697431,enter,b3000,sprint,No Answer,mobile,2019-08-25 00:24:57.431,0,6,0,0,0,6,Recommend practice exercises or short videos
1566692725780,respond,q4468,sprint,b,mobile,2019-08-25 00:25:25.780,0,6,1,2,0,6,Recommend deeper articles or advanced content
1566692730114,submit,b3000,sprint,No Answer,mobile,2019-08-25 00:25:30.114,0,6,0,3,0,6,Recommend practice exercises or short videos
1566692730161,enter,e3000,sprint,No Answer,mobile,2019-08-25 00:25:30.161,0,6,0,0,0,6,Recommend practice exercises or short videos
1566692746401,quit,e3000,sprint,No Answer,mobile,2019-08-25 00:25:46.401,0,6,0,1,0,6,Recommend practice exercises or short videos
1566692764729,enter,b3008,sprint,No Answer,mobile,2019-08-25 00:26:04.729,0,6,0,0,0,6,Recommend practice exercises or short videos
1566692779778,respond,q4476,sprint,c,mobile,2019-08-25 00:26:19.778,0,6,1,2,0,6,Recommend deeper articles or advanced content
1566692782925,submit,b3008,sprint,No Answer,mobile,2019-08-25 00:26:22.925,0,6,0,3,0,6,Recommend practice exercises or short videos
1566692782974,enter,e3008,sprint,No Answer,mobile,2019-08-25 00:26:22.974,0,6,0,0,0,6,Recommend practice exercises or short videos
1566692791558,quit,e3008,sprint,No Answer,mobile,2019-08-25 00:26:31.558,0,6,0,1,0,6,Recommend practice exercises or short videos
1566692791602,enter,b5152,sprint,No Answer,mobile,2019-08-25 00:26:31.602,0,6,0,0,0,6,Recommend practice exercises or short videos
1566692810586,respond,q6746,sprint,b,mobile,2019-08-25 00:26:50.586,0,6,1,2,0,6,Recommend deeper articles or advanced content
1566692814006,submit,b5152,sprint,No Answer,mobile,2019-08-25 00:26:54.006,0,6,0,3,0,6,Recommend practice exercises or short videos
1566692814060,enter,e5152,sprint,No Answer,mobile,2019-08-25 00:26:54.060,0,6,0,0,0,6,Recommend practice exercises or short videos
1566692821981,quit,e5152,sprint,No Answer,mobile,2019-08-25 00:27:01.981,0,6,0,1,0,6,Recommend practice exercises or short videos
1566892683637,enter,b4220,sprint,No Answer,mobile,2019-08-27 07:58:03.637,7,1,0,0,0,6,Recommend practice exercises or short videos
1566892692852,respond,q5688,sprint,b,mobile,2019-08-27 07:58:12.852,7,1,1,2,0,6,Recommend deeper articles or advanced content
1566892704353,submit,b4220,sprint,No Answer,mobile,2019-08-27 07:58:24.353,7,1,0,3,0,6,Recommend practice exercises or short videos
1566892704386,enter,e4220,sprint,No Answer,mobile,2019-08-27 07:58:24.386,7,1,0,0,0,6,Recommend practice exercises or short videos
1566892731495,quit,e4220,sprint,No Answer,mobile,2019-08-27 07:58:51.495,7,1,0,1,0,6,Recommend practice exercises or short videos
1566892731559,enter,b3015,sprint,No Answer,mobile,2019-08-27 07:58:51.559,7,1,0,0,0,6,Recommend practice exercises or short videos
1566892745154,respond,q4483,sprint,d,mobile,2019-08-27 07:59:05.154,7,1,1,2,0,6,Recommend deeper articles or advanced content
1566892755262,respond,q4483,sprint,b,mobile,2019-08-27 07:59:15.262,7,1,1,2,0,6,Recommend deeper articles or advanced content
1566892758389,respond,q4483,sprint,d,mobile,2019-08-27 07:59:18.389,7,1,1,2,0,6,Recommend deeper articles or advanced content
1566892762520,submit,b3015,sprint,No Answer,mobile,2019-08-27 07:59:22.520,7,1,0,3,0,6,Recommend practice exercises or short videos
1566892762563,enter,e3015,sprint,No Answer,mobile,2019-08-27 07:59:22.563,7,1,0,0,0,6,Recommend practice exercises or short videos
1566892778595,quit,e3015,sprint,No Answer,mobile,2019-08-27 07:59:38.595,7,1,0,1,0,6,Recommend practice exercises or short videos
1566892778646,enter,b4259,sprint,No Answer,mobile,2019-08-27 07:59:38.646,7,1,0,0,0,6,Recommend practice exercises or short videos
1566892804662,respond,q5727,sprint,d,mobile,2019-08-27 08:00:04.662,8,1,1,2,0,6,Recommend deeper articles or advanced content
1566892822323,submit,b4259,sprint,No Answer,mobile,2019-08-27 08:00:22.323,8,1,0,3,0,6,Recommend practice exercises or short videos
